id,gateway_id,driver_id,ext_cam,int_cam,acceleration,incident_loc,tags
776,590,659,http://dummyimage.com/203x100.png/dddddd/000000,http://dummyimage.com/144x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","43.0827206, 46.8282768",Speeding
777,773,898,http://dummyimage.com/219x100.png/dddddd/000000,http://dummyimage.com/103x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","56.4177803, 21.8525134",Speeding
778,419,185,http://dummyimage.com/159x100.png/5fa2dd/ffffff,http://dummyimage.com/130x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.5289432, -8.264878",Harsh Brake
779,848,533,http://dummyimage.com/195x100.png/ff4444/ffffff,http://dummyimage.com/115x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","48.2576572, 6.4140214",Harsh Brake
780,678,178,http://dummyimage.com/122x100.png/cc0000/ffffff,http://dummyimage.com/156x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-24.6131407, 25.8731407",Harsh Accel
781,897,809,http://dummyimage.com/129x100.png/ff4444/ffffff,http://dummyimage.com/240x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","45.4835641, 18.7768698",Speeding
782,700,192,http://dummyimage.com/236x100.png/5fa2dd/ffffff,http://dummyimage.com/103x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","35.0118955, 25.7407452",Crash
783,53,346,http://dummyimage.com/239x100.png/cc0000/ffffff,http://dummyimage.com/196x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","48.3114598, 40.2585579",Crash
784,308,550,http://dummyimage.com/172x100.png/5fa2dd/ffffff,http://dummyimage.com/122x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-2.9997434, 104.8162784",Harsh Turn
785,648,1000,http://dummyimage.com/158x100.png/dddddd/000000,http://dummyimage.com/139x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-5.770584, -79.313438",Harsh Turn
786,906,783,http://dummyimage.com/209x100.png/dddddd/000000,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","15.30487, 47.83894",Harsh Accel
787,290,315,http://dummyimage.com/206x100.png/cc0000/ffffff,http://dummyimage.com/104x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","8.5531389, 123.7669004",Distracted Driving
788,115,612,http://dummyimage.com/161x100.png/ff4444/ffffff,http://dummyimage.com/119x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-7.3055182, 110.4947314",Harsh Turn
789,497,415,http://dummyimage.com/195x100.png/dddddd/000000,http://dummyimage.com/244x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","50.4351008, 15.2414232",Crash
790,607,217,http://dummyimage.com/124x100.png/ff4444/ffffff,http://dummyimage.com/205x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-7.4066528, 108.7719766",Harsh Accel
791,457,394,http://dummyimage.com/217x100.png/cc0000/ffffff,http://dummyimage.com/168x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","15.444313, -61.444406",Crash
792,14,545,http://dummyimage.com/178x100.png/5fa2dd/ffffff,http://dummyimage.com/199x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","47.545979, 19.0375319",Speeding
793,732,121,http://dummyimage.com/163x100.png/ff4444/ffffff,http://dummyimage.com/241x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","30.475663, -87.193563",Crash
794,227,435,http://dummyimage.com/118x100.png/ff4444/ffffff,http://dummyimage.com/185x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","61.126827, 10.4388999",Crash
795,469,348,http://dummyimage.com/240x100.png/5fa2dd/ffffff,http://dummyimage.com/186x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.2828507, -8.2869478",Harsh Turn
796,941,602,http://dummyimage.com/121x100.png/ff4444/ffffff,http://dummyimage.com/219x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-25.4645818, -56.013851",Harsh Turn
797,972,108,http://dummyimage.com/228x100.png/ff4444/ffffff,http://dummyimage.com/218x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","28.460473, 117.690148",Harsh Brake
798,103,667,http://dummyimage.com/102x100.png/dddddd/000000,http://dummyimage.com/129x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","31.4727877, 72.9967658",Crash
799,116,143,http://dummyimage.com/112x100.png/dddddd/000000,http://dummyimage.com/188x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","50.4351008, 15.2414232",Speeding
800,436,435,http://dummyimage.com/204x100.png/dddddd/000000,http://dummyimage.com/107x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","29.536212, 104.189955",Harsh Accel
801,903,220,http://dummyimage.com/173x100.png/5fa2dd/ffffff,http://dummyimage.com/215x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","31.4727877, 72.9967658",Harsh Brake
802,421,20,http://dummyimage.com/185x100.png/dddddd/000000,http://dummyimage.com/250x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","31.0147222, 28.2477778",Distracted Driving
803,22,56,http://dummyimage.com/191x100.png/dddddd/000000,http://dummyimage.com/104x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","22.4217587, 89.0445636",Speeding
804,599,356,http://dummyimage.com/155x100.png/ff4444/ffffff,http://dummyimage.com/241x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","8.3802672, -71.7844893",Distracted Driving
805,41,848,http://dummyimage.com/206x100.png/cc0000/ffffff,http://dummyimage.com/216x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","41.1112427, -7.2005033",Speeding
806,837,487,http://dummyimage.com/147x100.png/ff4444/ffffff,http://dummyimage.com/173x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","55.0155118, 22.2004824",Harsh Brake
807,153,758,http://dummyimage.com/195x100.png/ff4444/ffffff,http://dummyimage.com/145x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","38.2887838, -8.0376603",Crash
808,299,971,http://dummyimage.com/152x100.png/ff4444/ffffff,http://dummyimage.com/213x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","32.497877, 119.975728",Distracted Driving
809,833,588,http://dummyimage.com/143x100.png/dddddd/000000,http://dummyimage.com/132x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","1.5073967, 21.0728664",Speeding
810,13,235,http://dummyimage.com/210x100.png/ff4444/ffffff,http://dummyimage.com/206x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","51.0248584, 22.8537385",Crash
811,967,295,http://dummyimage.com/116x100.png/ff4444/ffffff,http://dummyimage.com/192x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","5.7643446, 20.670528",Crash
812,585,439,http://dummyimage.com/113x100.png/ff4444/ffffff,http://dummyimage.com/237x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-7.7090989, 109.6922026",Speeding
813,542,930,http://dummyimage.com/121x100.png/5fa2dd/ffffff,http://dummyimage.com/156x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","34.600701, 108.722463",Crash
814,39,362,http://dummyimage.com/132x100.png/dddddd/000000,http://dummyimage.com/206x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","39.1002506, 23.0771373",Distracted Driving
815,128,357,http://dummyimage.com/128x100.png/cc0000/ffffff,http://dummyimage.com/245x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","23.7077947, 120.5409089",Harsh Brake
816,732,859,http://dummyimage.com/171x100.png/ff4444/ffffff,http://dummyimage.com/159x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","59.9388564, 30.3598522",Distracted Driving
817,647,759,http://dummyimage.com/228x100.png/cc0000/ffffff,http://dummyimage.com/249x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","45.347492, 130.642301",Speeding
818,802,796,http://dummyimage.com/175x100.png/ff4444/ffffff,http://dummyimage.com/233x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","46.526163, 15.9333359",Crash
819,635,44,http://dummyimage.com/190x100.png/ff4444/ffffff,http://dummyimage.com/227x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-6.4031324, 107.4552608",Speeding
820,365,950,http://dummyimage.com/105x100.png/5fa2dd/ffffff,http://dummyimage.com/229x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","63.3772787, 10.3070483",Harsh Accel
821,128,493,http://dummyimage.com/196x100.png/ff4444/ffffff,http://dummyimage.com/219x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","10.029192, 105.8525154",Distracted Driving
822,962,368,http://dummyimage.com/173x100.png/ff4444/ffffff,http://dummyimage.com/168x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","48.3156651, 0.839002",Harsh Turn
823,190,561,http://dummyimage.com/212x100.png/cc0000/ffffff,http://dummyimage.com/220x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-6.6906402, -35.5000999",Harsh Accel
824,759,461,http://dummyimage.com/130x100.png/dddddd/000000,http://dummyimage.com/149x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","32.820372, 107.369453",Harsh Brake
825,424,685,http://dummyimage.com/145x100.png/cc0000/ffffff,http://dummyimage.com/116x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","47.594843, 1.3155028",Harsh Brake
826,191,832,http://dummyimage.com/198x100.png/5fa2dd/ffffff,http://dummyimage.com/134x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","28.357764, 121.143873",Harsh Accel
827,542,60,http://dummyimage.com/233x100.png/dddddd/000000,http://dummyimage.com/181x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","35.5916647, 37.0051383",Crash
828,597,901,http://dummyimage.com/152x100.png/dddddd/000000,http://dummyimage.com/151x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","43.0208123, 22.7826929",Harsh Accel
829,505,347,http://dummyimage.com/124x100.png/5fa2dd/ffffff,http://dummyimage.com/167x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","22.3363608, 103.8437852",Distracted Driving
830,964,263,http://dummyimage.com/129x100.png/dddddd/000000,http://dummyimage.com/162x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","24.288578, 116.122523",Distracted Driving
831,359,183,http://dummyimage.com/145x100.png/dddddd/000000,http://dummyimage.com/231x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","43.4945737, 5.8978018",Harsh Accel
832,759,159,http://dummyimage.com/138x100.png/dddddd/000000,http://dummyimage.com/109x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-6.8544539, 106.5230542",Harsh Turn
833,298,786,http://dummyimage.com/186x100.png/5fa2dd/ffffff,http://dummyimage.com/233x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","50.1999745, 16.2326331",Distracted Driving
834,227,640,http://dummyimage.com/250x100.png/cc0000/ffffff,http://dummyimage.com/195x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","25.6067597, 110.6740009",Distracted Driving
835,699,789,http://dummyimage.com/205x100.png/dddddd/000000,http://dummyimage.com/104x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","18.3983133, 103.6652162",Speeding
836,239,949,http://dummyimage.com/103x100.png/cc0000/ffffff,http://dummyimage.com/154x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","36.09, -79.78",Harsh Brake
837,39,217,http://dummyimage.com/200x100.png/dddddd/000000,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","44.0854864, 43.1007634",Speeding
838,415,914,http://dummyimage.com/194x100.png/5fa2dd/ffffff,http://dummyimage.com/126x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","22.270978, 113.576677",Harsh Turn
839,98,672,http://dummyimage.com/209x100.png/dddddd/000000,http://dummyimage.com/177x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","30.291711, 120.006412",Crash
840,627,687,http://dummyimage.com/181x100.png/cc0000/ffffff,http://dummyimage.com/116x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","25.6067597, 110.6740009",Harsh Turn
841,996,107,http://dummyimage.com/136x100.png/5fa2dd/ffffff,http://dummyimage.com/184x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","34.9970064, 135.8766947",Speeding
842,378,340,http://dummyimage.com/217x100.png/5fa2dd/ffffff,http://dummyimage.com/120x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","8.3802672, -71.7844893",Crash
843,295,550,http://dummyimage.com/246x100.png/5fa2dd/ffffff,http://dummyimage.com/129x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","44.1748191, 17.6634251",Harsh Turn
844,589,368,http://dummyimage.com/145x100.png/ff4444/ffffff,http://dummyimage.com/105x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","48.1283188, 11.544489",Harsh Turn
845,504,269,http://dummyimage.com/113x100.png/dddddd/000000,http://dummyimage.com/107x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","34.5403537, -4.8015285",Crash
846,895,234,http://dummyimage.com/227x100.png/5fa2dd/ffffff,http://dummyimage.com/167x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","14.2038203, 121.1457666",Speeding
847,140,823,http://dummyimage.com/141x100.png/dddddd/000000,http://dummyimage.com/229x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","14.5700525, 121.021201",Speeding
848,450,164,http://dummyimage.com/180x100.png/ff4444/ffffff,http://dummyimage.com/196x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","26.9915774, 31.4155591",Harsh Accel
849,877,508,http://dummyimage.com/137x100.png/cc0000/ffffff,http://dummyimage.com/104x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","40.99259, 21.4208548",Crash
850,933,205,http://dummyimage.com/195x100.png/5fa2dd/ffffff,http://dummyimage.com/130x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","41.7654876, 26.2019433",Harsh Accel
851,1000,404,http://dummyimage.com/125x100.png/dddddd/000000,http://dummyimage.com/100x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","31.2660017, 70.8743691",Harsh Brake
852,687,204,http://dummyimage.com/102x100.png/cc0000/ffffff,http://dummyimage.com/102x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","41.3044511, -8.5943326",Distracted Driving
853,759,507,http://dummyimage.com/220x100.png/5fa2dd/ffffff,http://dummyimage.com/233x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","54.632283, -8.5946591",Harsh Brake
854,632,773,http://dummyimage.com/155x100.png/5fa2dd/ffffff,http://dummyimage.com/103x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","26.2958582, 68.6359692",Harsh Turn
855,888,890,http://dummyimage.com/227x100.png/5fa2dd/ffffff,http://dummyimage.com/201x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","59.4380021, 17.8170502",Speeding
856,373,304,http://dummyimage.com/143x100.png/cc0000/ffffff,http://dummyimage.com/213x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","7.8400507, 122.4823401",Harsh Turn
857,776,695,http://dummyimage.com/243x100.png/cc0000/ffffff,http://dummyimage.com/194x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","36.0486399, 140.2051504",Distracted Driving
858,559,684,http://dummyimage.com/167x100.png/dddddd/000000,http://dummyimage.com/124x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.9561332, 110.2498957",Harsh Turn
859,212,946,http://dummyimage.com/221x100.png/ff4444/ffffff,http://dummyimage.com/188x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","40.2603592, -8.57269",Crash
860,551,224,http://dummyimage.com/164x100.png/ff4444/ffffff,http://dummyimage.com/239x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","45.5080397, -73.564543",Harsh Accel
861,275,460,http://dummyimage.com/192x100.png/cc0000/ffffff,http://dummyimage.com/219x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","13.6343413, 46.0563212",Harsh Turn
862,643,795,http://dummyimage.com/116x100.png/dddddd/000000,http://dummyimage.com/192x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","7.833333, -11.666667",Harsh Turn
863,313,680,http://dummyimage.com/127x100.png/cc0000/ffffff,http://dummyimage.com/130x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","14.6458474, 121.0543553",Speeding
864,33,227,http://dummyimage.com/196x100.png/dddddd/000000,http://dummyimage.com/217x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","59.9026039, 10.767309",Harsh Turn
865,92,227,http://dummyimage.com/200x100.png/5fa2dd/ffffff,http://dummyimage.com/210x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","34.883333, 69.716667",Harsh Accel
866,435,476,http://dummyimage.com/150x100.png/dddddd/000000,http://dummyimage.com/205x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","31.3657303, 121.3729026",Distracted Driving
867,978,300,http://dummyimage.com/160x100.png/cc0000/ffffff,http://dummyimage.com/161x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","22.4217587, 89.0445636",Harsh Accel
868,291,487,http://dummyimage.com/127x100.png/5fa2dd/ffffff,http://dummyimage.com/102x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-7.7474, 114.0409",Harsh Brake
869,381,446,http://dummyimage.com/184x100.png/cc0000/ffffff,http://dummyimage.com/231x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-9.8415, 123.6933",Harsh Brake
870,564,842,http://dummyimage.com/106x100.png/ff4444/ffffff,http://dummyimage.com/227x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-7.2758, 107.1329",Speeding
